Set_Number	Individual_ID	OneWayAcc	TwoWayAcc	FiveWayAcc	Best
210	8	0.500667	0.502	0.862	0
210	9	0.500333	0.505333	0.878333	0
210	10	0.500667	0.501667	0.823667	0
210	11	0.500667	0.505	0.878333	0
210	12	0.500667	0.503333	0.870333	0
210	13	0.500667	0.504333	0.875	0
210	14	0.500667	0.502333	0.864667	0
210	15	0.500333	0.508	0.889667	0
210	16	0.500333	0.506333	0.884667	0
210	17	0.503	0.509	0.898333	0
210	18	0.502	0.507667	0.894	0
210	19	0.500667	0.506333	0.886	0
210	20	0.500333	0.507667	0.889	0
210	21	0.501	0.508	0.894667	0
210	22	0.500333	0.507333	0.886667	0
210	23	0.502333	0.510667	0.902333	0
210	24	0.501333	0.512333	0.903	0
210	25	0.500667	0.511	0.897667	0
210	26	0.501333	0.508667	0.896	0
210	27	0.503667	0.509	0.9	1
210	28	0.501	0.509	0.896	0
210	29	0.500667	0.509333	0.895667	0
210	30	0.501	0.507	0.888	0
210	31	0.502	0.51	0.899333	0
210	32	0.502667	0.509333	0.899	0
210	33	0.501333	0.512667	0.903333	0
210	34	0.503	0.508	0.895667	0
210	35	0.500333	0.510667	0.896	0
210	36	0.500333	0.507	0.886	0
210	37	0.501667	0.511667	0.903	0
210	38	0.504	0.509333	0.900333	0
210	39	0.500333	0.506	0.884	0
210	40	0.503667	0.508667	0.897667	0
210	41	0.501	0.513333	0.903	0
210	42	0.501333	0.511333	0.902667	0
210	43	0.500333	0.502667	0.865	0
210	44	0.502	0.509333	0.898333	0
210	45	0.501667	0.510333	0.9	0
210	46	0.501	0.504667	0.875333	0
210	47	0.500667	0.511333	0.898333	0
210	48	0.500333	0.503667	0.868667	0
210	49	0.500333	0.506667	0.885667	0
210	50	0.501	0.507333	0.889333	0
210	51	0.500667	0.512	0.898667	0
210	52	0.501667	0.511	0.901333	0
210	53	0.500333	0.504	0.870333	0
210	54	0.502	0.508333	0.895	0
210	55	0.500667	0.502667	0.865667	0
210	56	0.501333	0.51	0.898667	0
210	57	0.500333	0.508333	0.891667	0
210	58	0.502333	0.510333	0.901333	0
210	59	0.501	0.511667	0.902	0
210	60	0.501667	0.507333	0.892667	0
210	61	0.500333	0.503333	0.867333	0
210	62	0.501667	0.508667	0.897	0
210	63	0.500667	0.509	0.894	0
210	64	0.501	0.509333	0.896333	0
210	65	0.501	0.506	0.884333	0
210	66	0.500667	0.508333	0.893667	0
210	67	0.503	0.508333	0.896	0
210	68	0.503	0.509667	0.899667	0
210	69	0.504333	0.507	0.894333	0
210	70	0.502333	0.51	0.901	0
210	71	0.502	0.510667	0.901667	0
210	72	0.502	0.511	0.902333	0
210	73	0.502667	0.508333	0.895333	0
210	74	0.504	0.507333	0.894667	0
210	75	0.500333	0.508667	0.892667	0
210	76	0.500667	0.507667	0.892333	0
210	77	0.503333	0.508	0.896333	0
210	78	0.501333	0.510667	0.899333	0
210	79	0.501	0.512	0.902667	0
210	80	0.503667	0.507	0.894	0
210	81	0.502	0.510333	0.900667	0
210	82	0.500667	0.506667	0.887333	0
210	83	0.501333	0.509667	0.896667	0
210	84	0.501667	0.509667	0.897333	0
210	85	0.501333	0.507333	0.890333	0
210	86	0.503333	0.507	0.892333	0
210	87	0.500667	0.512333	0.902	0
210	88	0.500667	0.509667	0.896	0
210	89	0.503667	0.508333	0.897	0
210	90	0.501333	0.511	0.900333	0
210	91	0.502333	0.507333	0.893667	0
210	92	0.500667	0.508	0.892667	0
210	93	0.502667	0.507667	0.894667	0
210	94	0.504	0.507667	0.895	0
210	95	0.501	0.510667	0.898667	0
210	96	0.501	0.51	0.898333	0
211	1	0.5	0.503333	0.818333	0
211	2	0.5	0.511333	0.880667	0
211	3	0.500667	0.502667	0.831333	0
211	4	0.501333	0.505	0.878333	0
211	5	0.500333	0.502667	0.826667	0
211	6	0.500333	0.506333	0.879	0
211	7	0.500333	0.504333	0.871	0
211	8	0.500667	0.504333	0.874333	0
211	9	0.500667	0.508	0.884667	0
211	10	0.500333	0.504	0.870333	0
211	11	0.501667	0.504	0.875	0
211	12	0.500667	0.503	0.839	0
211	13	0.500333	0.505333	0.875	0
211	14	0.501	0.505	0.877333	0
211	15	0.500333	0.507	0.882	0
211	16	0.501	0.502667	0.838667	0
211	17	0.501667	0.509	0.890667	0
211	18	0.500333	0.506	0.877333	0
211	19	0.501	0.503333	0.87	0
211	20	0.501667	0.510333	0.895	0
211	21	0.500667	0.508333	0.886333	0
211	22	0.500333	0.506667	0.881667	0
211	23	0.500667	0.509	0.889333	0
211	24	0.501667	0.508	0.887333	0
211	25	0.501333	0.504333	0.875	0
211	26	0.501	0.51	0.893333	0
211	27	0.501333	0.507	0.884333	0
211	28	0.501	0.508667	0.889667	0
211	29	0.502667	0.513	0.898333	0
211	30	0.500667	0.505	0.876333	0
211	31	0.501333	0.503333	0.872333	0
211	32	0.500333	0.503667	0.869333	0
211	33	0.501333	0.510333	0.894333	0
211	34	0.501	0.508	0.886	0
211	35	0.501333	0.511	0.896	0
211	36	0.500667	0.508667	0.887333	0
211	37	0.500333	0.510667	0.89	0
211	38	0.501333	0.506333	0.883	0
211	39	0.501	0.503	0.840333	0
211	40	0.500667	0.504	0.871667	0
211	41	0.501333	0.504	0.873667	0
211	42	0.502667	0.508667	0.891667	0
211	43	0.500333	0.512	0.895333	0
211	44	0.501	0.510667	0.894	0
211	45	0.501333	0.505667	0.880667	0
211	46	0.500667	0.51	0.892667	0
211	47	0.500333	0.503333	0.869	0
211	48	0.500667	0.503667	0.869667	0
211	49	0.502	0.507333	0.884667	0
211	50	0.501	0.508333	0.889333	0
211	51	0.500667	0.511333	0.895	0
211	52	0.502333	0.509	0.891667	0
211	53	0.502	0.512	0.897667	0
211	54	0.501333	0.507667	0.885333	0
211	55	0.502667	0.508333	0.890333	0
211	56	0.502333	0.508333	0.89	0
211	57	0.500667	0.507	0.882333	0
211	58	0.501	0.509333	0.89	0
211	59	0.502	0.506	0.882	0
211	60	0.500667	0.504667	0.875667	0
211	61	0.501	0.505667	0.880333	0
211	62	0.502	0.508667	0.891	0
211	63	0.501667	0.504333	0.875667	0
211	64	0.501	0.507667	0.884667	0
211	65	0.501	0.506333	0.881667	0
211	66	0.500333	0.51	0.889333	0
211	67	0.500333	0.511	0.893	0
211	68	0.500333	0.503	0.838667	0
211	69	0.500333	0.509667	0.887333	0
211	70	0.500333	0.509	0.885	0
211	71	0.500667	0.506	0.878667	0
211	72	0.502333	0.512667	0.898	0
211	73	0.503333	0.513	0.899	0
211	74	0.501	0.505333	0.88	0
211	75	0.501	0.507333	0.884333	0
211	76	0.503667	0.512667	0.899	0
211	77	0.500333	0.509333	0.886	0
211	78	0.502	0.505667	0.881333	0
211	79	0.501333	0.506	0.881333	0
211	80	0.500667	0.506333	0.881	0
211	81	0.502667	0.511667	0.897667	0
211	82	0.501333	0.510667	0.895333	0
211	83	0.500667	0.511	0.894333	0
211	84	0.502333	0.505667	0.881667	0
211	85	0.500667	0.505667	0.878	0
211	86	0.501	0.502333	0.825667	0
211	87	0.500667	0.510333	0.893333	0
211	88	0.502	0.506667	0.883667	0
211	89	0.501	0.504	0.872	0
211	90	0.501333	0.509333	0.891667	0
211	91	0.502667	0.509333	0.892	0
211	92	0.502667	0.508	0.888	0
211	93	0.502	0.510667	0.897333	1
211	94	0.501333	0.508667	0.89	0
211	95	0.501	0.507	0.883333	0
212	1	0.500333	0.505	0.871667	0
212	2	0.500333	0.513333	0.901667	0
212	3	0.501333	0.51	0.899333	0
212	4	0.500333	0.506	0.888667	0
212	5	0.500333	0.508333	0.893333	0
212	6	0.501	0.511333	0.901667	0
212	7	0.500333	0.505667	0.888	0
212	8	0.500333	0.506333	0.889	0
212	9	0.500333	0.511667	0.899333	0
212	10	0.501667	0.503667	0.872667	0
212	11	0.501	0.513333	0.905333	0
212	12	0.501	0.509	0.895	0
212	13	0.500333	0.507333	0.892	0
212	14	0.501667	0.514	0.907333	0
212	15	0.500667	0.513	0.904333	0
212	16	0.500667	0.505667	0.888333	0
212	17	0.500667	0.506333	0.892333	0
212	18	0.501	0.503	0.87	0
212	19	0.501	0.506333	0.892667	0
212	20	0.501333	0.505667	0.890667	0
212	21	0.501333	0.507	0.894333	0
212	22	0.500667	0.503333	0.871667	0
212	23	0.500333	0.511	0.897667	0
212	24	0.500667	0.505	0.886333	0
212	25	0.501333	0.506	0.892667	0
212	26	0.502	0.510333	0.901	0
212	27	0.501333	0.505333	0.89	0
212	28	0.502	0.508333	0.896	0
212	29	0.500667	0.512667	0.903333	0
212	30	0.501333	0.508667	0.895	0
212	31	0.501667	0.512	0.905667	0
212	32	0.502667	0.508667	0.898	0
212	33	0.502333	0.508333	0.896333	0
212	34	0.500667	0.51	0.898333	0
212	35	0.501333	0.504	0.872333	0
212	36	0.500333	0.505333	0.887	0
212	37	0.501667	0.507	0.894667	0
212	38	0.502	0.51	0.9	0
212	39	0.503333	0.514333	0.910333	0
212	40	0.501667	0.508	0.895333	0
212	41	0.501667	0.513	0.907	0
212	42	0.500667	0.504667	0.873333	0
212	43	0.502333	0.512	0.906333	0
212	44	0.502667	0.513	0.909333	0
212	45	0.501	0.506667	0.893	0
212	46	0.501	0.505333	0.887667	0
212	47	0.501	0.513667	0.905667	0
212	48	0.502	0.512667	0.909	1
212	49	0.501	0.510333	0.899	0
212	50	0.501	0.504667	0.874667	0
212	51	0.501667	0.507333	0.895	0
212	52	0.502333	0.509667	0.899333	0
212	53	0.501333	0.512333	0.906333	0
212	54	0.501333	0.513667	0.906667	0
212	55	0.501	0.507667	0.894	0
212	56	0.501	0.509667	0.895333	0
212	57	0.500667	0.507667	0.892667	0
212	58	0.502333	0.510333	0.901333	0
212	59	0.501667	0.511333	0.904333	0
212	60	0.501	0.512	0.903667	0
212	61	0.502333	0.507333	0.895333	0
212	62	0.501	0.506	0.891333	0
212	63	0.500667	0.510667	0.899667	0
212	64	0.501	0.505667	0.89	0
212	65	0.502333	0.509	0.898333	0
212	66	0.500667	0.509667	0.895	0
212	67	0.500667	0.514667	0.904667	0
212	68	0.501	0.504333	0.873667	0
212	69	0.500667	0.505333	0.887333	0
212	70	0.501333	0.511667	0.904	0
212	71	0.501667	0.510333	0.900333	0
212	72	0.502667	0.514333	0.91	0
212	73	0.502333	0.512333	0.907333	0
212	74	0.501667	0.504	0.873333	0
212	75	0.500667	0.511	0.901333	0
212	76	0.501	0.508667	0.894333	0
212	77	0.501333	0.512	0.905333	0
212	78	0.500333	0.511333	0.899	0
212	79	0.501333	0.504667	0.875	0
212	80	0.500667	0.504333	0.872333	0
212	81	0.501667	0.51	0.899667	0
212	82	0.502	0.510667	0.902	0
212	83	0.501333	0.506667	0.893333	0
212	84	0.501333	0.507333	0.894667	0
212	85	0.501	0.505	0.887333	0
212	86	0.502	0.509667	0.898333	0
212	87	0.503	0.511	0.904	0
212	88	0.502	0.509333	0.897333	0
213	1	0.5	0.505333	0.809333	0
213	2	0.500333	0.507	0.836667	0
213	3	0.500333	0.503333	0.797	0
213	4	0.501333	0.509667	0.860333	0
213	5	0.500333	0.502667	0.780667	0
213	6	0.501333	0.51	0.862333	0
213	7	0.500667	0.505667	0.833333	0
213	8	0.500333	0.505333	0.83	0
213	9	0.500667	0.512333	0.864333	0
213	10	0.500667	0.503667	0.806	0
213	11	0.500333	0.504	0.801	0
213	12	0.501	0.506	0.835	0
213	13	0.500333	0.524	0.873333	0
213	14	0.500333	0.507667	0.843333	0
213	15	0.503333	0.51	0.864333	0
213	16	0.501333	0.506	0.847	0
213	17	0.501667	0.51	0.863333	0
213	18	0.501667	0.505	0.832	0
213	19	0.501	0.508	0.856333	0
213	20	0.501333	0.504	0.825	0
213	21	0.502	0.513333	0.872333	0
213	22	0.502	0.510333	0.865	0
213	23	0.500667	0.509667	0.858667	0
213	24	0.501667	0.508333	0.858333	0
213	25	0.502	0.507667	0.855333	0
213	26	0.502333	0.511	0.868333	0
213	27	0.501	0.51	0.860667	0
213	28	0.500333	0.509	0.854	0
213	29	0.500333	0.513	0.864667	0
213	30	0.500667	0.503333	0.801	0
213	31	0.502667	0.510333	0.865333	0
213	32	0.503	0.510333	0.866	0
213	33	0.501	0.506667	0.850667	0
213	34	0.501	0.511333	0.865	0
213	35	0.500333	0.509667	0.855	0
213	36	0.500667	0.505333	0.832333	0
213	37	0.500667	0.509	0.856333	0
213	38	0.501667	0.511667	0.869333	0
213	39	0.501333	0.505	0.831333	0
213	40	0.501	0.504	0.824333	0
213	41	0.501	0.511667	0.865333	0
213	42	0.502667	0.512667	0.872667	0
213	43	0.501667	0.525	0.878333	0
213	44	0.500667	0.506	0.834	0
213	45	0.500333	0.509333	0.854667	0
213	46	0.501333	0.512667	0.869667	0
213	47	0.501	0.521	0.872	0
213	48	0.501333	0.510667	0.865333	0
213	49	0.500667	0.511333	0.863333	0
213	50	0.501667	0.513333	0.871667	0
213	51	0.500333	0.516	0.87	0
213	52	0.500667	0.516	0.871667	0
213	53	0.502333	0.514333	0.873667	0
213	54	0.501	0.510667	0.864	0
213	55	0.502333	0.523667	0.879333	0
213	56	0.500333	0.508	0.847667	0
213	57	0.501	0.505	0.831	0
213	58	0.501	0.523667	0.877667	0
213	59	0.501	0.507667	0.855	0
213	60	0.501	0.509667	0.859667	0
213	61	0.501667	0.511	0.867333	0
213	62	0.500333	0.522	0.872667	0
213	63	0.500667	0.522	0.874333	0
213	64	0.503333	0.514667	0.874	0
213	65	0.501	0.510333	0.863333	0
213	66	0.501667	0.509	0.859667	0
213	67	0.501333	0.514333	0.871667	0
213	68	0.502	0.512	0.87	0
213	69	0.502	0.513	0.871333	0
213	70	0.502667	0.523333	0.879667	0
213	71	0.501	0.512333	0.867667	0
213	72	0.501333	0.511667	0.866667	0
213	73	0.500333	0.508333	0.853667	0
213	74	0.501	0.503333	0.801333	0
213	75	0.503	0.523	0.879333	0
213	76	0.502	0.511333	0.868333	0
213	77	0.500667	0.504667	0.830333	0
213	78	0.501	0.506333	0.850333	0
213	79	0.500667	0.506333	0.85	0
213	80	0.501333	0.510333	0.864	0
213	81	0.500667	0.521667	0.873	0
213	82	0.501	0.514667	0.871667	0
213	83	0.500667	0.513	0.867333	0
213	84	0.500667	0.504	0.806667	0
213	85	0.502	0.509333	0.860333	0
213	86	0.501333	0.507333	0.855	0
213	87	0.501	0.522667	0.876667	0
213	88	0.500667	0.511	0.862	0
213	89	0.501	0.521667	0.873667	0
213	90	0.501	0.522	0.875667	0
213	91	0.500667	0.523667	0.877	0
213	92	0.502	0.522667	0.877667	0
213	93	0.500333	0.505	0.829333	0
213	94	0.500667	0.522333	0.875	0
213	95	0.500333	0.51	0.857333	0
213	96	0.501333	0.506667	0.851	0
213	97	0.502333	0.512	0.872	1
213	98	0.501333	0.509	0.859333	0
213	99	0.501333	0.504333	0.828333	0
213	100	0.502333	0.508333	0.859333	0
213	101	0.500667	0.513667	0.869667	0
213	102	0.501	0.513	0.870667	0
213	103	0.502333	0.510667	0.867333	0
213	104	0.503	0.51	0.864	0
213	105	0.503	0.513	0.873	0
213	106	0.501	0.512667	0.868	0
213	107	0.501	0.508333	0.858	0
213	108	0.500667	0.512667	0.867	0
213	109	0.501333	0.512	0.869	0
213	110	0.502	0.523667	0.878333	0
213	111	0.500667	0.523333	0.876	0
213	112	0.501667	0.523	0.877	0
213	113	0.502667	0.512333	0.872333	0
213	114	0.501667	0.514	0.873333	0
213	115	0.501	0.509	0.858667	0
213	116	0.500667	0.515667	0.871	0
213	117	0.501333	0.523667	0.878	0
213	118	0.500667	0.51	0.859333	0
213	119	0.503667	0.514333	0.874	0
213	120	0.501667	0.508667	0.859333	0
213	121	0.502333	0.507333	0.855667	0
213	122	0.501333	0.504667	0.830667	0
213	123	0.502333	0.509	0.860333	0
213	124	0.500667	0.510333	0.861	0
213	125	0.501333	0.521667	0.874	0
213	126	0.501667	0.512667	0.871	0
213	127	0.502	0.508333	0.858667	0
213	128	0.500667	0.513333	0.868667	0
213	129	0.503	0.509667	0.862333	0
213	130	0.501333	0.511	0.866	0
213	131	0.502667	0.523	0.879	0
213	132	0.502667	0.522667	0.878	0
213	133	0.502667	0.508	0.858667	0
213	134	0.501667	0.515	0.874333	0
213	135	0.502333	0.523333	0.878	0
214	1	0.500667	0.502	0.846333	0
214	2	0.5	0.505667	0.877	0
214	3	0.500667	0.503667	0.884333	0
214	4	0.500667	0.502333	0.849	0
214	5	0.500333	0.503333	0.883	0
214	6	0.500333	0.506	0.900333	0
214	7	0.500333	0.503667	0.884	0
214	8	0.500667	0.504	0.892333	0
214	9	0.501	0.504333	0.894333	0
214	10	0.501	0.504	0.893333	0
214	11	0.500333	0.509333	0.905667	0
214	12	0.500333	0.507667	0.902667	0
214	13	0.500333	0.505667	0.899667	0
214	14	0.500333	0.509	0.905333	0
214	15	0.501333	0.505	0.897333	0
214	16	0.500333	0.504	0.884333	0
214	17	0.501667	0.506667	0.906333	0
214	18	0.501	0.508333	0.908667	0
214	19	0.500667	0.503	0.881333	0
214	20	0.502	0.507667	0.909	0
214	21	0.502	0.508667	0.910667	0
214	22	0.500667	0.508	0.906333	0
214	23	0.501	0.505667	0.901667	0
214	24	0.502	0.507	0.907	0
214	25	0.501	0.505	0.897	0
214	26	0.502	0.506	0.906333	0
214	27	0.501667	0.506	0.905	0
214	28	0.501333	0.507333	0.907	0
214	29	0.501	0.502667	0.849667	0
214	30	0.501	0.504667	0.895667	0
214	31	0.501667	0.508667	0.91	0
214	32	0.501	0.506667	0.904	0
214	33	0.501333	0.506	0.904333	0
214	34	0.501667	0.508333	0.909667	0
214	35	0.500333	0.508667	0.903667	0
214	36	0.500667	0.509333	0.908	0
214	37	0.500667	0.505333	0.897333	0
214	38	0.500667	0.507	0.904333	0
214	39	0.502333	0.506667	0.907	0
214	40	0.502333	0.509667	0.911667	0
214	41	0.501	0.507667	0.907333	0
214	42	0.501333	0.507667	0.907667	0
214	43	0.502	0.506333	0.906667	0
214	44	0.501333	0.506667	0.905667	0
214	45	0.501333	0.506333	0.904667	0
214	46	0.501333	0.504667	0.897	0
214	47	0.502333	0.507667	0.909333	1
214	48	0.500667	0.507667	0.905333	0
214	49	0.502667	0.506667	0.907667	0
214	50	0.501333	0.509	0.909	0
214	51	0.501333	0.505667	0.903	0
214	52	0.503	0.507	0.908	0
214	53	0.502667	0.509	0.911667	0
214	54	0.501333	0.507	0.906333	0
215	1	0.500667	0.502333	0.854667	0
215	2	0.501333	0.504	0.877667	0
215	3	0.500333	0.507	0.896667	0
215	4	0.500333	0.507333	0.897	0
215	5	0.500333	0.506667	0.893667	0
215	6	0.500333	0.506333	0.893	0
215	7	0.500333	0.504	0.876	0
215	8	0.500667	0.505	0.882667	0
215	9	0.500667	0.502667	0.873667	0
215	10	0.500333	0.503333	0.875	0
215	11	0.501667	0.503333	0.876333	0
215	12	0.501	0.506667	0.896	0
215	13	0.500667	0.507333	0.900667	0
215	14	0.501667	0.508333	0.909667	1
215	15	0.502	0.509333	0.911333	0
215	16	0.500667	0.504667	0.880333	0
215	17	0.501667	0.509	0.910667	0
215	18	0.500667	0.506333	0.895333	0
215	19	0.500667	0.507667	0.905667	0
215	20	0.501	0.506	0.894	0
215	21	0.501	0.503667	0.875667	0
215	22	0.500667	0.505333	0.883667	0
215	23	0.501	0.504333	0.879333	0
215	24	0.501667	0.504	0.878	0
215	25	0.500667	0.509333	0.910333	0
215	26	0.501333	0.505667	0.891333	0
215	27	0.500333	0.502667	0.872667	0
215	28	0.500333	0.504667	0.879333	0
215	29	0.501333	0.507	0.900333	0
215	30	0.501333	0.508667	0.909333	0
215	31	0.502	0.508	0.908333	0
215	32	0.500667	0.509	0.909	0
215	33	0.500667	0.503667	0.875333	0
215	34	0.500667	0.505667	0.891	0
215	35	0.501333	0.503667	0.876667	0
215	36	0.501667	0.509333	0.911	0
215	37	0.500667	0.508333	0.907667	0
215	38	0.501667	0.508	0.907333	0
215	39	0.500333	0.505333	0.882333	0
215	40	0.501	0.507333	0.904	0
215	41	0.500667	0.507	0.899333	0
215	42	0.501333	0.51	0.911	0
215	43	0.501333	0.503333	0.875333	0
215	44	0.500667	0.508667	0.908667	0
215	45	0.500667	0.504333	0.878	0
216	1	0.500333	0.508667	0.889667	0
216	2	0.500333	0.506333	0.883667	0
216	3	0.501333	0.503	0.854	0
216	4	0.501	0.504333	0.866	0
216	5	0.500333	0.503	0.850667	0
216	6	0.500333	0.515333	0.899667	0
216	7	0.501	0.505	0.882667	0
216	8	0.500333	0.503667	0.853	0
216	9	0.501	0.503	0.853667	0
216	10	0.500667	0.503333	0.854	0
216	11	0.500333	0.514333	0.895667	0
216	12	0.502	0.516333	0.906667	0
216	13	0.501667	0.504	0.856	0
216	14	0.500333	0.505667	0.883	0
216	15	0.501	0.515	0.903	0
216	16	0.500333	0.516333	0.903333	0
216	17	0.501667	0.508333	0.896333	0
216	18	0.500667	0.505	0.882333	0
216	19	0.501	0.517	0.906	0
216	20	0.500667	0.515667	0.904333	0
216	21	0.501667	0.513667	0.899	0
216	22	0.502	0.517	0.907667	0
216	23	0.501	0.517333	0.906333	0
216	24	0.501	0.506	0.889	0
216	25	0.501667	0.507333	0.895	0
216	26	0.501667	0.507	0.894	0
216	27	0.500333	0.513667	0.895	0
216	28	0.500333	0.509	0.893667	0
216	29	0.501667	0.509	0.897667	0
216	30	0.500667	0.516667	0.905	0
216	31	0.501	0.505333	0.886	0
216	32	0.501	0.508333	0.895	0
216	33	0.500667	0.508	0.893	0
216	34	0.500333	0.505333	0.881	0
216	35	0.500333	0.516	0.902	0
216	36	0.502	0.509333	0.898667	0
216	37	0.501333	0.505	0.885	0
216	38	0.501	0.504	0.855667	0
216	39	0.500667	0.503667	0.854667	0
216	40	0.501	0.513667	0.898333	0
216	41	0.501667	0.517	0.907333	0
216	42	0.500667	0.518	0.905667	0
216	43	0.501333	0.509333	0.898333	0
216	44	0.502333	0.514333	0.902333	0
216	45	0.501	0.514333	0.898667	0
216	46	0.501667	0.507667	0.895333	0
216	47	0.502667	0.515667	0.905333	0
216	48	0.501333	0.513667	0.898667	0
216	49	0.501333	0.517667	0.908667	0
216	50	0.500667	0.514667	0.902333	0
216	51	0.501	0.516667	0.905667	0
216	52	0.501667	0.508667	0.897	0
216	53	0.501667	0.514667	0.902667	0
216	54	0.501667	0.505333	0.888333	0
216	55	0.501	0.509	0.895667	0
216	56	0.501333	0.507	0.893333	0
216	57	0.500667	0.507333	0.890667	0
216	58	0.501	0.509333	0.896667	0
216	59	0.500667	0.502667	0.849	0
216	60	0.500667	0.506667	0.888	0
216	61	0.501333	0.505667	0.889333	0
216	62	0.500667	0.509333	0.895	0
216	63	0.500667	0.505333	0.882667	0
216	64	0.501	0.517667	0.907	0
216	65	0.500667	0.505667	0.885333	0
216	66	0.501333	0.505333	0.888	0
216	67	0.500333	0.515667	0.901667	0
216	68	0.500333	0.514667	0.898667	0
216	69	0.501	0.518333	0.908333	0
216	70	0.502667	0.514	0.9	0
216	71	0.502	0.508	0.897333	0
216	72	0.501	0.507333	0.893667	0
216	73	0.500667	0.507	0.89	0
216	74	0.501	0.502667	0.852333	0
216	75	0.500333	0.518	0.903667	0
216	76	0.501667	0.513333	0.898667	0
216	77	0.500667	0.507667	0.891667	0
216	78	0.502	0.507667	0.895667	0
216	79	0.501	0.505667	0.886333	0
216	80	0.501	0.507667	0.894333	0
216	81	0.500667	0.506	0.886333	0
216	82	0.501333	0.507667	0.895	0
216	83	0.501333	0.506667	0.893	0
216	84	0.502	0.513667	0.899333	0
216	85	0.502333	0.515333	0.904	0
216	86	0.502333	0.516	0.905667	0
216	87	0.501	0.506667	0.891667	0
216	88	0.500667	0.514333	0.898333	0
216	89	0.500667	0.504667	0.865333	0
216	90	0.501333	0.507333	0.894	0
216	91	0.502333	0.509333	0.899	1
216	92	0.501333	0.517	0.906667	0
216	93	0.502	0.515333	0.903667	0
216	94	0.501	0.507	0.892667	0
216	95	0.501667	0.514	0.899667	0
216	96	0.501	0.509667	0.898	0
216	97	0.502333	0.507667	0.897	0
217	1	0.5	0.509	0.803	0
217	2	0.501333	0.506333	0.868	0
217	3	0.501333	0.504	0.857	0
217	4	0.502	0.512333	0.887333	0
217	5	0.502	0.513	0.889	0
217	6	0.500667	0.505	0.864667	0
217	7	0.501	0.506333	0.867667	0
217	8	0.502333	0.512	0.887	0
217	9	0.500333	0.505667	0.865	0
217	10	0.501	0.507333	0.871	0
217	11	0.502	0.511	0.883	0
217	12	0.500333	0.507667	0.867667	0
217	13	0.501333	0.507333	0.871333	0
217	14	0.500333	0.513333	0.885	0
217	15	0.500667	0.504667	0.86	0
217	16	0.500667	0.511667	0.882	0
217	17	0.501667	0.506667	0.871	0
217	18	0.500667	0.514333	0.888333	0
217	19	0.500667	0.507	0.870667	0
217	20	0.501	0.513333	0.888333	0
217	21	0.500333	0.514333	0.885333	0
217	22	0.500333	0.512667	0.881333	0
217	23	0.502333	0.511667	0.886333	0
217	24	0.501667	0.513667	0.89	0
217	25	0.501	0.510667	0.881667	0
217	26	0.502	0.507	0.872	0
217	27	0.500333	0.505333	0.863667	0
217	28	0.500333	0.509333	0.875667	0
217	29	0.502667	0.512333	0.888	0
217	30	0.501667	0.512	0.886	0
217	31	0.501333	0.512667	0.886667	0
217	32	0.501667	0.513333	0.889333	0
217	33	0.500667	0.513	0.883667	0
217	34	0.501333	0.506667	0.870333	0
217	35	0.500667	0.508333	0.873	0
217	36	0.500333	0.515	0.888667	0
217	37	0.501667	0.511	0.882333	0
217	38	0.502	0.506333	0.870333	0
217	39	0.500333	0.506	0.866	0
217	40	0.501	0.505333	0.865333	0
217	41	0.500333	0.503333	0.851667	0
217	42	0.501	0.506667	0.869	0
217	43	0.501667	0.514667	0.894333	0
217	44	0.501333	0.503333	0.855667	0
217	45	0.500667	0.503667	0.854667	0
217	46	0.500667	0.503333	0.853667	0
217	47	0.501333	0.510667	0.882	0
217	48	0.501	0.504667	0.861	0
217	49	0.503	0.512333	0.888333	0
217	50	0.500667	0.514667	0.890333	0
217	51	0.500667	0.513667	0.887667	0
217	52	0.500333	0.511	0.879	0
217	53	0.501	0.512	0.883	0
217	54	0.501	0.507667	0.872333	0
217	55	0.502	0.513333	0.889667	0
217	56	0.501333	0.504333	0.861	0
217	57	0.500667	0.508	0.871333	0
217	58	0.502333	0.507333	0.872333	0
217	59	0.500333	0.509667	0.878333	0
217	60	0.501333	0.512333	0.886	0
217	61	0.500333	0.514667	0.887667	0
217	62	0.501	0.503667	0.855667	0
217	63	0.501	0.504333	0.859667	0
217	64	0.502	0.514	0.892667	1
217	65	0.500667	0.513333	0.887	0
217	66	0.502	0.512	0.886333	0
217	67	0.501333	0.513	0.888667	0
