Set_Number	Individual_ID	OneWayAcc	TwoWayAcc	FourWayAcc	ChiMaxs	ChiSums	Best
504	86	0.506333	0.515667	0.656667	1.65701305270708	5.72982897178815	0
504	87	0.506667	0.516	0.656333	1.78823674576857	5.39224166108838	0
504	88	0.509667	0.514	0.645667	0.597884990944488	2.0783393063539	0
504	89	0.509333	0.513667	0.644667	0.680886170158632	2.31829795995505	0
504	90	0.509	0.514333	0.644667	0.681664863767796	2.39263558158353	0
504	91	0.512	0.518333	0.653	0.862875995810964	1.76621202063201	0
504	92	0.512	0.518667	0.653333	0.768275925537618	1.73083797058926	0
504	93	0.512	0.518	0.653333	0.769219992624486	1.79406798515707	0
504	94	0.511	0.516667	0.649333	0.860879483883253	2.35690273759912	0
504	95	0.513333	0.517	0.650667	0.769219992624486	1.81381202950617	0
504	96	0.512667	0.517333	0.651667	0.769219992624486	1.74645223719389	0
504	97	0.513	0.518	0.653	0.769219992624486	1.70079088674551	0
504	98	0.510333	0.517333	0.645667	0.96000172954703	1.98134394690848	0
504	99	0.511	0.517333	0.645667	0.958687002970267	1.887072108768	0
504	100	0.505667	0.513	0.654333	2.06314916783005	5.9060600412698	0
505	1	0.508	0.514667	0.626333	0.661008912029342	1.24629352119379	0
505	2	0.508	0.512667	0.626667	0.846099451469178	1.97601491516042	0
505	3	0.508667	0.515333	0.635333	0.512347753993033	1.526648806459	0
505	4	0.507	0.514333	0.626333	0.654445800298594	1.86599321873579	0
505	5	0.507	0.513667	0.625667	0.654445800298594	1.93963013947957	0
505	6	0.512333	0.519333	0.657667	2.02898905288572	4.3909086052039	0
505	7	0.510667	0.52	0.654	1.34477835404186	3.44896763699828	0
505	8	0.509333	0.515333	0.644333	0.878845887926152	1.59339308494348	0
505	9	0.51	0.515667	0.645333	0.878845887926152	1.55509737101037	0
505	10	0.508667	0.514	0.642333	0.960754659796776	1.86677538547129	0
505	11	0.511	0.52	0.658333	2.17528869741811	5.1285255924092	0
505	12	0.511	0.521	0.659	1.88113173887083	4.32734464629932	0
505	13	0.511333	0.519667	0.658333	1.88113173887083	4.4357460033258	1
505	14	0.511667	0.520333	0.661667	2.16786609496428	4.43742266978737	0
505	15	0.513	0.521333	0.659	1.74527030301694	3.60417137624155	0
505	16	0.513	0.521333	0.658	1.61442430198898	3.58531907934159	0
505	17	0.513	0.521667	0.659	1.61442430198898	3.52966095460119	0
505	18	0.513333	0.521333	0.659	1.73877068846623	3.53444216007313	0
505	19	0.510667	0.521333	0.659333	2.04774453465527	5.07490125984892	0
505	20	0.511	0.520333	0.659333	2.02199989000306	4.8413979285665	0
505	21	0.512	0.519333	0.657	1.47690222916407	3.72377523048019	0
505	22	0.511	0.519	0.654	1.60833409766551	4.00590926819819	0
505	23	0.511667	0.519333	0.655667	1.47690222916407	3.60566507673864	0
505	24	0.511	0.518333	0.636667	0.643535100115797	1.08177089354165	0
505	25	0.509667	0.516667	0.636333	0.643535100115797	1.2718451630176	0
505	26	0.510667	0.517667	0.635333	0.566576471180071	1.05968593857224	0
505	27	0.510667	0.517667	0.635667	0.643535100115797	1.16518746984164	0
505	28	0.509333	0.513667	0.641	0.97503298692704	1.77995612329567	0
505	29	0.508667	0.515667	0.645	0.968013555912537	1.82785125611676	0
505	30	0.511333	0.519	0.654667	1.74527030301694	3.96861665274863	0
505	31	0.512	0.518667	0.656	1.73193194592887	4.06012648471409	0
505	32	0.510667	0.519	0.655	1.88113173887083	4.1272170380638	0
505	33	0.511	0.519667	0.656	1.61442430198898	3.89554794153265	0
505	34	0.510667	0.519667	0.656	1.73877068846623	4.02037159775969	0
505	35	0.511	0.518667	0.655	1.48290948373148	4.01348594464654	0
505	36	0.512667	0.52	0.660667	2.17528869741811	4.22303925806282	0
505	37	0.512	0.520333	0.66	2.02898905288572	4.16180238719774	0
505	38	0.512667	0.520333	0.66	1.74527030301694	3.91447547204576	0
505	39	0.512333	0.520333	0.659	1.88769956516025	3.80400910743213	0
505	40	0.512333	0.520667	0.659333	1.89391224739517	3.85066839542453	0
505	41	0.507333	0.514333	0.627	0.663972536303392	1.88824193690149	0
505	42	0.507333	0.513333	0.623667	1.03573508902027	2.12143255415981	0
505	43	0.508	0.512667	0.624333	0.839679181439658	1.90100598884419	0
505	44	0.516333	0.520333	0.646	0.647045512422805	1.0786711999696	0
505	45	0.516667	0.521333	0.646	0.360104550449537	0.77306311404818	0
505	46	0.517	0.522	0.647333	0.360104550449537	0.738465850615806	0
505	47	0.516	0.522	0.648667	0.426262572982747	0.891158431407906	0
505	48	0.516333	0.521333	0.649	0.360104550449537	0.808623911771991	0
505	49	0.517333	0.522333	0.648667	0.3653322073127	0.773726412894763	0
505	50	0.516667	0.522	0.648333	0.3653322073127	0.757282241741096	0
505	51	0.516333	0.522	0.648	0.362795505238418	0.777159890106495	0
505	52	0.507333	0.514667	0.625667	0.654445800298594	1.74692715145636	0
505	53	0.507333	0.515	0.626333	0.506281351212239	1.58522928699208	0
505	54	0.506667	0.513667	0.625667	0.654445800298594	1.99436423882772	0
505	55	0.507	0.513667	0.626333	0.73882105637597	2.00635011169863	0
505	56	0.511667	0.518333	0.637	0.725345490187684	1.11427178288541	0
505	57	0.511	0.518333	0.637667	0.725345490187684	1.1192916177867	0
505	58	0.511333	0.519	0.655667	1.88769956516025	4.26092606157748	0
505	59	0.512	0.520333	0.658333	1.74527030301694	4.01845639817087	0
505	60	0.507	0.513333	0.639	0.804542479521807	2.20777391970981	0
505	61	0.507	0.513	0.641333	0.97503298692704	2.42435341088747	0
505	62	0.507	0.513333	0.642	0.885162436792694	2.50320677197238	0
505	63	0.507	0.513	0.641667	0.981810218002705	2.61348213233015	0
505	64	0.506667	0.513667	0.639667	0.988342620000073	2.4327085939478	0
505	65	0.506667	0.512667	0.64	1.09712971571279	2.77139107166817	0
505	66	0.507333	0.514333	0.642333	0.885162436792694	2.20443033892608	0
505	67	0.507	0.513	0.641	0.872299484498025	2.22090968158694	0
505	68	0.507333	0.513667	0.641667	0.885162436792694	2.29713619126268	0
505	69	0.507667	0.513667	0.641333	0.787601104180771	2.08554343708121	0
505	70	0.508667	0.513	0.639333	0.787601104180771	2.00151029871114	0
505	71	0.508333	0.513333	0.638	0.878845887926152	2.01603815134123	0
505	72	0.507667	0.513333	0.639333	0.787601104180771	2.07412482638386	0
505	73	0.508333	0.513667	0.639333	0.885162436792694	1.90950164304386	0
505	74	0.508333	0.514	0.64	0.97503298692704	1.9991072775808	0
505	75	0.51	0.514667	0.633	0.420093914614786	0.91125942250813	0
505	76	0.510667	0.515667	0.634333	0.484291488183449	0.88905550369985	0
505	77	0.510333	0.515	0.633333	0.487971066173228	0.89399185316624	0
505	78	0.510333	0.515	0.634	0.487971066173228	0.895432078128254	0
505	79	0.51	0.515333	0.634333	0.556842331221962	1.01971122811666	0
505	80	0.512	0.519667	0.657667	1.61442430198898	3.36011118603111	0
505	81	0.512667	0.519	0.655667	1.36250562076532	3.05355533866731	0
505	82	0.513	0.520333	0.653	1.23639451209657	2.68115634334445	0
505	83	0.513	0.520333	0.654333	1.36250562076532	2.92406019193433	0
505	84	0.511667	0.519333	0.653667	1.22451593900296	3.21268530991309	0
505	85	0.511333	0.519667	0.654333	1.22451593900296	3.37829445664056	0
505	86	0.511	0.519333	0.653667	1.23059696747409	3.38524592856403	0
505	87	0.511	0.519333	0.652667	1.23059696747409	3.33796233478429	0
505	88	0.510667	0.520667	0.654333	1.46395256178966	3.99584498136539	0
505	89	0.512	0.520333	0.654333	1.47058260346736	3.02114764174844	0
505	90	0.512333	0.52	0.655	1.11574647958755	2.92693489301428	0
505	91	0.512333	0.519667	0.656	1.34477835404186	3.07513113971113	0
505	92	0.511667	0.519667	0.655	1.34477835404186	3.25729586004593	0
505	93	0.51	0.515	0.628333	0.369936324196777	0.739787869205843	0
505	94	0.508333	0.515333	0.630667	0.661008912029342	1.3572163037992	0
505	95	0.509667	0.515333	0.631	0.506281351212239	1.08673670964531	0
505	96	0.509	0.514	0.628667	0.369936324196777	0.985200279555095	0
505	97	0.508667	0.514	0.628667	0.436580473983964	1.20257316247393	0
505	98	0.509333	0.515333	0.640667	0.781515692405442	1.4698459495349	0
505	99	0.508333	0.517333	0.633667	0.475229786707919	1.07978499046703	0
505	100	0.508333	0.515333	0.634667	0.520226982111544	1.55178381812303	0
506	1	0.505333	0.508333	0.668	3.420985624442	9.53520459196396	0
506	2	0.507667	0.51	0.664333	1.50819885742491	4.23506178519917	0
506	3	0.512667	0.517333	0.672333	0.711962622697802	1.95891488154801	0
506	4	0.502333	0.507667	0.675333	5.61781958621638	13.3202934850926	0
506	5	0.505333	0.507667	0.679667	4.89261081528745	12.6676440410176	0
506	6	0.504	0.508667	0.680333	5.37288257363782	12.9670521637281	0
506	7	0.511	0.513667	0.678	1.59517547432907	4.49893105878219	0
506	8	0.511	0.515	0.677667	1.35098604643324	3.91274586222394	0
506	9	0.503	0.506667	0.678333	6.12835369808095	13.9884675622616	0
506	10	0.512333	0.516333	0.672333	0.726365845357831	2.35195025858182	0
506	11	0.513	0.517333	0.674667	0.657832827675559	2.12908519978381	0
506	12	0.513333	0.517333	0.672667	0.624979840735555	1.97245658694149	0
506	13	0.503333	0.508	0.667333	4.20627101047169	10.9032139696571	0
506	14	0.503667	0.508333	0.678	4.90468256773297	11.6789103726686	0
506	15	0.508	0.512	0.672667	2.72282932166713	5.46187395791488	0
506	16	0.507667	0.512	0.671667	2.55627749474952	5.39460905872468	0
506	17	0.507333	0.512333	0.672	2.38997441770333	5.65675381414624	0
506	18	0.508333	0.512	0.672667	2.55374496624381	5.39711067082291	0
506	19	0.507667	0.511333	0.672333	2.38997441770333	5.76258729164334	0
506	20	0.504667	0.507333	0.681333	5.84929884059583	13.4473656441523	0
506	21	0.504667	0.507333	0.682333	6.1120870674148	15.2923589102918	0
506	22	0.504	0.507	0.682333	6.36680383318215	15.524922650431	1
506	23	0.503667	0.506333	0.678	6.1053944697145	13.9848052521143	0
506	24	0.503333	0.507	0.68	6.1053944697145	15.004148299605	0
506	25	0.502667	0.507	0.678667	6.1053944697145	14.6245900948554	0
506	26	0.507	0.51	0.664	1.7770507041664	4.51633214861797	0
506	27	0.507667	0.510333	0.664667	1.65119064207669	4.10029638074978	0
506	28	0.504333	0.507667	0.662667	3.23535518402579	9.28587725707686	0
506	29	0.504	0.508	0.663	3.23535518402579	9.13879718865138	0
506	30	0.503667	0.508667	0.665333	3.61167750512031	9.63410084243373	0
506	31	0.504	0.509333	0.665333	3.61765403942181	9.0058737865577	0
506	32	0.503667	0.508	0.665	3.420985624442	9.76421051057228	0
506	33	0.504667	0.508667	0.663	3.420985624442	8.84711144590294	0
506	34	0.504	0.509	0.664	3.420985624442	9.14977823977975	0
506	35	0.504333	0.508333	0.662333	3.42656743608528	9.13655449350294	0
506	36	0.503667	0.507333	0.663667	3.61765403942181	10.1632262241577	0
506	37	0.503333	0.508333	0.662333	3.61765403942181	9.96759772116902	0
506	38	0.504	0.507333	0.665	3.42656743608528	9.5983712984478	0
506	39	0.512	0.517333	0.675667	1.13679553577745	2.8380701244237	0
506	40	0.512333	0.517	0.675667	1.13679553577745	2.84164055263818	0
506	41	0.512	0.517333	0.675333	1.02701544017424	2.82512828886467	0
506	42	0.512	0.518333	0.678667	0.92713129657568	2.68827446663511	0
506	43	0.512	0.517333	0.676333	0.931275204161611	2.93154359277766	0
506	44	0.512	0.517333	0.678667	1.03573508902027	3.11241854214997	0
506	45	0.511667	0.518	0.678	0.922738004160828	2.75502454520968	0
506	46	0.512333	0.519	0.678	0.92713129657568	2.61248827632407	0
506	47	0.512	0.517667	0.678667	1.03150715404488	2.95330125804777	0
506	48	0.512667	0.519333	0.676333	0.832300094835974	2.55161827826444	0
506	49	0.511667	0.518667	0.678667	1.02701544017424	2.79333379977642	0
506	50	0.504	0.509	0.678333	4.23977697188841	11.7080245214136	0
506	51	0.504	0.508333	0.679	4.44628185505264	11.7920056894005	0
506	52	0.504	0.508333	0.679333	4.02706007684659	11.9238991216708	0
506	53	0.505	0.507667	0.665667	3.4013605442177	9.52190188965693	0
506	54	0.505	0.508	0.664667	3.39386315589115	9.26603372897326	0
506	55	0.505	0.508667	0.665667	3.39386315589115	9.1821923597734	0
506	56	0.506	0.508333	0.665	3.5907945395184	9.1795935859504	0
506	57	0.505333	0.508333	0.664	3.22968754016988	8.98475226768096	0
506	58	0.505333	0.508	0.663333	3.20988611745534	9.00123935957517	0
506	59	0.504667	0.508667	0.666	3.79314057222196	9.38923928076568	0
506	60	0.505333	0.508333	0.666333	3.04951011999541	9.39294254340787	0
506	61	0.505667	0.509	0.665333	3.05479506410775	9.16565385344678	0
506	62	0.505	0.509	0.669	3.420985624442	9.90315097465976	0
506	63	0.505	0.508667	0.667333	3.420985624442	9.90161639187874	0
506	64	0.505333	0.509	0.667667	3.22355265439105	9.32665685692012	0
506	65	0.506	0.508667	0.669	3.61765403942181	9.73187300694378	0
506	66	0.505333	0.508667	0.668667	3.420985624442	9.39660044393187	0
506	67	0.505667	0.508	0.667	3.42656743608528	9.5078672348637	0
506	68	0.506333	0.51	0.667	3.61167750512031	9.0578282015867	0
506	69	0.505667	0.508667	0.666333	3.61167750512031	9.17742844331954	0
506	70	0.505	0.509	0.666333	3.41492308137791	9.1987295044017	0
506	71	0.507667	0.511	0.665	1.50819885742491	3.97028234128416	0
506	72	0.506	0.510333	0.668333	2.22480758350227	5.15921973453662	0
506	73	0.507	0.510667	0.669	2.38343748457259	5.20557722969224	0
506	74	0.506333	0.511	0.668667	2.379560064669	5.40431374813829	0
506	75	0.505	0.511	0.669	2.07841590180896	6.50235997917739	0
506	76	0.505667	0.512667	0.671	2.22836426333022	6.4702474559727	0
506	77	0.505333	0.510667	0.670333	2.22836426333022	6.38668848707283	0
506	78	0.504333	0.507667	0.675	4.23977697188841	11.2618760368693	0
506	79	0.504333	0.508333	0.674	4.02706007684659	10.7738951275035	0
506	80	0.51	0.515667	0.678333	1.45701416105524	3.99499337290296	0
506	81	0.51	0.515333	0.678667	1.5881109430452	4.23101823620794	0
506	82	0.512333	0.517333	0.67	0.634407010917713	1.94716010577081	0
506	83	0.512667	0.516667	0.67	0.629792105145434	1.94254519999853	0
506	84	0.512333	0.516	0.669	0.804542479521807	2.27092885323187	0
506	85	0.504	0.506667	0.676	4.66347769895619	12.036410458892	0
506	86	0.503333	0.507667	0.678333	4.45782274243895	12.0949524138267	0
506	87	0.503667	0.507667	0.678333	4.44628185505264	11.9143937549852	0
506	88	0.503333	0.507333	0.677	4.66993963823617	12.4029617396176	0
506	89	0.503667	0.506667	0.674667	4.45782274243895	11.6076236950947	0
506	90	0.504	0.507333	0.677667	4.89893248400301	11.480492779982	0
506	91	0.504	0.508667	0.678	5.12708206769257	11.5813112996939	0
506	92	0.504	0.508	0.675667	4.66347769895619	10.9981455720608	0
506	93	0.503667	0.508	0.675667	4.88571854072335	11.3602607606233	0
506	94	0.503	0.509	0.679333	5.12708206769257	13.0362637087637	0
506	95	0.503333	0.508667	0.678667	4.90468256773297	12.7691990349271	0
506	96	0.502	0.508	0.674333	5.8561716849965	13.7228855064568	0
506	97	0.502333	0.507667	0.675667	5.8624227601535	13.9202459872922	0
506	98	0.505	0.507667	0.678667	5.11299572552706	12.8880289512572	0
506	99	0.505	0.508	0.679333	5.12033024418573	12.5652428861317	0
506	100	0.504	0.508667	0.679667	5.36688123527013	12.9610508253604	0
507	1	0.507333	0.511667	0.659333	2.38343748457259	5.60258519887725	0
507	2	0.505333	0.507667	0.663667	3.21695174322635	8.49442511345564	0
507	3	0.503333	0.509	0.665667	3.04951011999541	9.60017024456303	0
507	4	0.508667	0.515667	0.661667	1.16293442309443	2.10462192265768	0
507	5	0.504	0.507333	0.657333	2.69396370775748	7.54330737201777	0
507	6	0.511	0.516667	0.661667	0.0959576792566308	0.299223389014855	0
507	7	0.509333	0.515	0.66	0.95527271165627	2.12099314207751	0
507	8	0.509333	0.514667	0.66	1.16004831837639	2.19727905888655	0
507	9	0.509	0.515	0.662333	1.05548172751772	2.30025029924399	0
507	10	0.503667	0.508333	0.660667	3.8250517493611	8.45597337779832	0
507	11	0.511	0.517333	0.659333	0.0900003782954222	0.180554644595648	0
507	12	0.510333	0.514667	0.656333	0.170441611012814	0.431825180226376	0
507	13	0.504333	0.509	0.662	3.25333230059346	7.37620074197581	0
507	14	0.511667	0.517667	0.655	0.0106666666666667	0.0203319383539876	0
507	15	0.509667	0.517	0.657333	0.123072994018821	0.268318637568971	0
507	16	0.503333	0.507	0.660333	3.06399613801939	9.32430328250907	0
507	17	0.504	0.508	0.667667	3.420985624442	10.4200740168468	0
507	18	0.504	0.507667	0.667333	3.43628468273382	10.2822666955968	0
507	19	0.503667	0.507667	0.666333	3.41492308137791	10.2561416840912	0
507	20	0.503	0.507333	0.665667	3.60520792694303	10.6304472025454	0
507	21	0.503	0.507667	0.664	3.40838096929933	9.96627508970298	0
507	22	0.503667	0.507667	0.664333	3.22968754016988	9.48921556430308	0
507	23	0.509	0.515	0.658	0.212457489373299	0.54722072871979	0
507	24	0.51	0.516	0.658333	0.166137614854714	0.373560054250773	0
507	25	0.509667	0.516	0.659333	0.214091364170524	0.483829147945488	0
507	26	0.509667	0.515333	0.659	0.211455063930804	0.616529077360288	0
507	27	0.512333	0.519333	0.66	0.0425535699449181	0.0752803885763009	0
507	28	0.512667	0.519	0.658667	0.0408749410870827	0.0687341024924785	0
507	29	0.512	0.519667	0.659333	0.0404054065859162	0.0690432377558088	0
507	30	0.507667	0.511667	0.657333	2.22480758350227	5.29742381140298	0
507	31	0.504667	0.507333	0.660667	3.62313642095728	8.60053035322035	0
507	32	0.506667	0.512	0.656333	2.37527786326185	5.40604272298251	0
507	33	0.507	0.512333	0.656333	2.37956006466899	5.37239776358594	0
507	34	0.507333	0.511	0.658	2.38343748457259	5.85825875970968	0
507	35	0.507333	0.511333	0.659667	2.37956006466899	5.95950874776893	0
507	36	0.507667	0.511333	0.659333	2.38343748457259	5.70183854190047	0
507	37	0.503667	0.509	0.662	4.03230309775576	8.77702320763075	0
507	38	0.504333	0.509	0.662667	3.62313642095728	7.98407379491332	0
507	39	0.504	0.508333	0.663	3.62313642095728	8.12197998971508	0
507	40	0.505667	0.509	0.663667	3.40838096929933	8.44137912961924	0
507	41	0.505	0.507333	0.663333	3.21695174322635	8.62967505894713	0
507	42	0.509667	0.514667	0.657333	0.214091364170524	0.568073614138718	0
507	43	0.509333	0.515	0.658333	0.263239464907739	0.56430464899603	0
507	44	0.509333	0.515333	0.658667	0.166137614854714	0.494549693097021	0
507	45	0.513	0.520333	0.659	0.0239522156173415	0.0478239434509911	0
507	46	0.513	0.52	0.658667	0.0239522156173415	0.0451745657936146	0
507	47	0.506667	0.511333	0.659667	2.70892160502945	6.5783865159007	0
507	48	0.503667	0.508	0.660333	3.24055446352724	8.38682351006518	0
507	49	0.503333	0.508333	0.659667	3.05962406593162	8.33256963811141	0
507	50	0.503333	0.508	0.659667	3.24528435022188	8.50588664447955	0
507	51	0.504667	0.507667	0.661	3.4265674360853	8.26922766868398	0
507	52	0.51	0.515667	0.654333	0.0933099834045877	0.241964802041865	0
507	53	0.509333	0.514	0.650667	0.322493270607671	0.747083351613717	0
507	54	0.506333	0.511667	0.656333	2.70892160502945	6.15954615093067	0
507	55	0.507333	0.511	0.659	2.55374496624382	6.17702625061647	0
507	56	0.506667	0.511	0.658	2.72000169106171	6.20515409797978	0
507	57	0.507333	0.511333	0.658333	2.5474186640414	5.44832990244555	0
507	58	0.507333	0.511667	0.658	2.38690920829224	5.41569540250859	0
507	59	0.506667	0.511333	0.657667	2.5474186640414	5.88998672197526	0
507	60	0.511	0.517	0.658333	0.162656240001708	0.204199405040749	0
507	61	0.511333	0.516667	0.659333	0.0900003782954222	0.204961200317203	0
507	62	0.511333	0.516	0.658667	0.095619443797721	0.207062968361736	0
507	63	0.511	0.516	0.659333	0.0900003782954222	0.216409872412681	0
507	64	0.511667	0.516	0.658333	0.094944735640808	0.202820061012703	0
507	65	0.508333	0.515	0.658667	1.39639244228015	2.45297109232923	0
507	66	0.512333	0.517333	0.657333	0.0425535699449181	0.103006505142983	0
507	67	0.509667	0.516	0.656333	0.156556268864353	0.215667471521407	0
507	68	0.509	0.516333	0.655667	0.159809915091817	0.23279740324428	0
507	69	0.509	0.517	0.654333	0.159809915091817	0.232594156428319	0
